"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,207.113,,
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,221.657,,
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,240.575,"B","Break"
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,189.352,,
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,147.524,,
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,198.544,,
"LUX","Luxembourg","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,169.012,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,5678.012,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,6066.682,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,6241.71,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,7291.162,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,7233.349,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,7848.339,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,8280.763,,
"NLD","Netherlands","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,8428.748,,
"NLD","Netherlands","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,4662.926,,
"NLD","Netherlands","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,4689.654,,
"NLD","Netherlands","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,5328.517,,
"NLD","Netherlands","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,5744.739,,
"NLD","Netherlands","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,5845.353,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,72.462,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,78.446,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,76.82,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,103.528,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,104.468,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,117.956,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,123.248,,
"NLD","Netherlands","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,109.807,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,135.007,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,137.161,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,133.909,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,161.881,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,161.133,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,173.737,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,177.656,,
"NLD","Netherlands","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,173.302,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,1620.971,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2121.401,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2156.072,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1930.665,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2138.306,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2064.246,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,2119.919,,
"NOR","Norway","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2648.525,,
"NOR","Norway","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,315.768,,
"NOR","Norway","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,375.079,,
"NOR","Norway","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,500.251,,
"NOR","Norway","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,582.016,,
"NOR","Norway","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1059.076,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,4.183,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,4.525,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,5.234,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,5.444,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,6.397,"B","Break"
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,8.493,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,9.818,,
"NOR","Norway","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,17.225,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,28.309,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,35.83,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,35.929,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,33.284,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,36.472,"B","Break"
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,35.046,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,35.827,,
"NOR","Norway","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,43.679,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,3600.775,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,4028.841,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,3646.367,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,4119.305,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,4214.042,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,4655.964,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,4736.425,,
"POL","Poland","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,4559.468,,
"POL","Poland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,539.767,,
"POL","Poland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,397.677,,
"POL","Poland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,439.733,,
"POL","Poland","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,489.418,,
"POL","Poland","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,436.778,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,2.737,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,20.992,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,9.219,"B","Break"
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,25.964,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,17.935,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,18.906,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,19.633,,
"POL","Poland","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,14.431,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,224.267,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,228.06,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,184.903,"B","Break"
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,198.145,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,190.047,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,200.184,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,190.005,,
"POL","Poland","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,166.003,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2796.421,"E","Estimated value"
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,3321.784,"E","Estimated value"
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,1599.037,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1290.074,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1270.539,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1381.397,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1427.456,,
"PRT","Portugal","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,1545.619,"E; B","Estimated value; Break"
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,121.711,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,103.375,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,113.976,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,165.623,,
"PRT","Portugal","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,135.609,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,9.449,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,12.685,"B","Break"
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,4.672,"B","Break"
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,4.457,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,3.996,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,4.369,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,6.072,,
"PRT","Portugal","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,4.178,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,105.495,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,122.908,"B","Break"
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,57.808,"B","Break"
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,47.241,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,49.109,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,52.947,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,52.335,,
"PRT","Portugal","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,53.758,"E; B","Estimated value; Break"
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,1982.027,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2689.854,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2121.707,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1727.872,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1558.069,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1635.607,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1953.115,,
"SVK","Slovak Republic","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2276.922,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,327.653,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,148.804,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,255.743,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,178.006,,
"SVK","Slovak Republic","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,99.291,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,14.043,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,7.916,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,9.609,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,13.222,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,5.72,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,9.447,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,6.134,,
"SVK","Slovak Republic","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,3.051,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,106.708,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,125.285,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,84.684,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,69.728,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,59.895,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,60.417,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,67.306,,
"SVK","Slovak Republic","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,73.349,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,3748.745,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,3628.15,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,3245.844,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2953.427,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2535.19,,
"ESP","Spain","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2379.038,,
